Pr_Address,Pr_Created,Pr_Tx_Count,Pr_Liquidity_USD,Pr_Liquidity_ETH,Pr_Token0_Name,Pr_Token1_Name,Pr_Token0_Ticker,Pr_Token1_Ticker,Pr_Token0_Decimals,Pr_Token1_Decimals,Pr_Token0_Reserve,Pr_Token1_Reserve,Pr_Token0_Swapped,Pr_Token1_Swapped,Pr_Token0forToken1,Pr_Token1forToken0,All_Token0_Trade_Volume,All_Token0_Trade_Volume_USD,All_Token0_Txs,All_Token0_Liquidity,All_Token0_Price_ETH,All_Token1_Trade_Volume,All_Token1_Trade_Volume_USD,All_Token1_Txs,All_Token1_Liquidity,All_Token1_Price_ETH,Reported
0xE6cD8b19cd91Bc4e352D175da30c8F04fD366296,2021-03-12T00:51:15Z,1,9513.778072583857,5.274084027189474,Float Bank,USD//C,BANK,USDC,18,6,6.322029262271369,4898,0,0,0.0012907368849063635,774.7512383769408,20753.862862574893,0,3491,199.0074417441016,0.40452619314490623,21295017731.78632,20240452789.49665,3000101,316984408.427974,5.547839419617658e-4,FALSE
0x002b931ef0eDC4Bf61Cfa47E82D85fE3A6a31197,2021-03-12T01:26:57Z,1,10.024757812519658,0.005510607384475551,USD//C,DGT,USDC,DGT,6,18,10,10000000,0,0,1e-6,1000000,21297576712.808918,20242911939.511597,3000373,317437065.892754,5.510591748285092e-4,0,0,1,10000000,0,FALSE
0x0D1ef4589A679eEB59FdEcDA49286c3B16c9ed90,2021-03-12T04:17:48Z,1,8135.405778910019,4.5,Zenith,Wrapped Ether,ZENX,WETH,18,18,54300,4.5,0,0,12066.666666666666,8.287292817679558e-5,0,0,1,54300,0,166139539.74523094,106593296645.39534,30689346,1113237.0213484708,1,FALSE
0x695bD756Ea687F412869eEAe54C903097761878B,2021-03-12T06:11:24Z,1,5.003335126075117,0.00276003377934599,Tether USD,YAR TEST,USDT,YAR,6,6,5,10,0,0,0.5,2,17931339774.75508,16611246939.203897,3312662,265983388.189556,5.532403834657562e-4,0,0,1,10,0,FALSE
0xA94C2B8149bb0f03a312Add73C764CC26Bca06CB,2021-03-12T06:20:14Z,1,435105.3557195406,240,Taraxa.io,Wrapped Ether,TARA,WETH,18,18,65000000,240,0,0,270833.3333333333,3.6923076923076925e-6,0,0,1,65000000,0,166205087.61220297,106691710964.13896,30703146,1113301.329675446,1,FALSE
0x78060098C8FB54512d69Ca50Ecf6e412ED8Dc2a3,2021-03-12T07:06:23Z,1,0,0,Pazeum IDR,PlayGame,PIDR,PXG,2,18,3500000000,3259596.65091805,0,0,1073.752483766432,9.313133288337286e-4,390411420039.33,0,281,159424493347.77,0,0,0,1,3259596.65091805,0,FALSE
0xff58711683Be66daD6e0e20E0043AF46FC7f5F49,2021-03-12T07:19:48Z,1,1400.5655616398071,0.7805523197330528,chiliZ,Wrapped Ether,CHZ,WETH,18,18,1396.6184734025007,0.379153087,0,0,3683.5213038961774,2.714793583363474e-4,100964330.15049286,16967588.114846077,3305,1996748.683678563,2.6651539891854554e-4,166230271.78016979,106736168237.42365,30709186,1112753.2508204887,1,FALSE
0x88d574533190D38b7765d73fa4bc663ca03C9F87,2021-03-12T08:25:59Z,1,9999.181875837201,5.596121005039116,RigelToken,Tether USD,RGP,USDT,18,6,3000,10000,0,0,0.3,3.3333333333333335,0,0,1,3000,0,17945847894.896484,16625530153.806265,3314260,266128295.656363,5.590690739996204e-4,FALSE
0xe244c00D608A029fe5bEf1BB35e13e448bEa7984,2021-03-12T08:47:44Z,1,0,0,PolestarN,KVIChianN,PSC,KVI,18,18,7630,12910,0,0,0.5910147172734315,1.692005242463958,0,0,1,7630,0,0,0,1,12910,0,FALSE
0xDBD0E04Da887f6714831e83C1F2F01b4c56cC8B7,2021-03-12T08:53:38Z,1,11.59348097306323,0.006445,PolestarN,Wrapped Ether,PSC,WETH,18,18,10000,0.006445,0,0,1551590.380139643,6.445e-7,0,0,2,17630,0,166272081.8753948,106809319908.60028,30717685,1112052.997730553,1,FALSE
0x99c965fC872A24a2d12C771bD6D178dAeF05fEEd,2021-03-12T08:55:47Z,1,13.750326229850781,0.007645,KVIChianN,Wrapped Ether,KVI,WETH,18,18,20000,0.007645,0,0,2616088.9470241987,3.8225e-7,0,0,2,32910,0,166273129.8565214,106811172671.90424,30717924,1112292.4011632774,1,FALSE
0x693AE172e12f562024ef77277388f779e7980a10,2021-03-12T10:10:41Z,1,177.95168500805312,0.1,Argon Token,Wrapped Ether,ARGON,WETH,18,18,1000,0.1,0,0,10000,1e-4,0,0,1,1000,0,166299850.46900564,106857650672.96988,30724739,1114981.9970438832,1,FALSE
0x2a4E4AA60EA158d3f542a7424454Bd7ece43F82A,2021-03-12T10:32:18Z,1,1137947.4361609532,644.4554379310923,Wrapped BTC,FunFair,WBTC,FUN,8,8,9.99978,18518518,0,0,5.399881351196678e-7,1851892.541635916,257378.45120021,5617770466.233116,463671,4142.06463381,31.845076589773655,1661752758.1282082,21292076.585289624,10165,138197771.81087598,1.7768974713210687e-5,FALSE
0xf461aCa91C224cf69238372598949E200E5395Ca,2021-03-12T10:33:13Z,1,3531.446650613778,2,Airdrop For Gamers,Wrapped Ether,AFG,WETH,18,18,600000000,2,0,0,300000000,3.3333333333333334e-9,0,0,1,600000000,0,166310173.15657815,106875088667.75868,30727345,1115066.1514104095,1,FALSE
0x9C3458caD6e4690A3c435d7B8eC6FCEdA8A4b5a5,2021-03-12T10:41:33Z,1,247423.45086023858,140,Kine Governance Token,Wrapped Ether,KINE,WETH,18,18,85000,140,0,0,607.1428571428571,0.0016470588235294118,0,0,1,85000,0,166313538.64826784,106880847108.67493,30728228,1115408.2089963718,1,FALSE
0x3DD9f24E81dDAaAEa8d8298D7313733D7a33E049,2021-03-12T11:34:16Z,1,3551.3012115544034,1.9943678379871388,Project Decorum Coin,Wrapped Ether,PDC,WETH,8,18,22758.64769486,1.9943678379871388,0,0,11411.459441619198,8.76312101108522e-5,0,0,1,22758.64769486,0,166331748.72038257,106912368208.71988,30733614,1115350.1132818367,1,FALSE
0x873056A02255872514F05249d93228D788Fe4Fb4,2021-03-12T13:54:49Z,0,0,0,DeGate Token,USD//C,DG,USDC,18,6,0,0,0,0,0,0,0,0,0,0,0,21355713210.157223,20300307441.3483,3006236,314881389.790341,5.737546121066473e-4,FALSE
0x58d5ccA06F3ea519A95282DCe5eDE98D36e3c9aa,2021-03-12T15:48:29Z,2,1826.173100847469,1.0316552320267809,Substratum,UniPower,SUB,POWER,18,18,26413.466981919202,1652.7541782997664,19153.466981919202,4347.245821700234,15.981485528048378,0.06257240594092117,160357.21272761963,0,28,26413.466981919613,0,24525838.537566133,4179076.73288535,27762,226883.04647744805,6.242036750365822e-4,FALSE
0xE9C5D9BE4e8abaE1aF43ecB4CBc90de23C1A4e29,2021-03-12T16:26:26Z,1,114294.7927943858,64.32079702560583,Wrapped BTC,Robo Token,WBTC,ROBO,8,18,2,8695652.17391304,0,0,2.300000000000001e-7,4347826.08695652,257527.41804713,5624101077.176348,464163,4100.03179108,32.160398512802914,0,0,1,8695652.17391304,0,FALSE
0xcab792F816501591E9E0b0B09aB93F257D034F2E,2021-03-12T16:29:16Z,1,5329.915552824,3,future.finance,Wrapped Ether,FTFN,WETH,18,18,107000,3,0,0,35666.666666666664,2.8037383177570094e-5,0,0,1,107000,0,166456045.71034405,107124677221.56258,30764350,1119980.5694380675,1,FALSE
0x853d6a51573FB3dA673e20852FBfC79Ca47aE6f6,2021-03-12T16:36:07Z,1,201.01791718390052,0.113,Options.Market,Wrapped Ether,OSM,WETH,18,18,100,0.113,0,0,884.9557522123894,0.00113,0,0,1,100,0,166458079.54613596,107128070677.35529,30765059,1120063.301978297,1,FALSE
0x55d61638fc66767Cd8eAf34F3e14cFD339Dd2Ce0,2021-03-12T18:47:16Z,1,9971.225358103062,5.617496121586969,USD//C,OPES Finance,USDC,wPE,6,18,5000,1.3593543892197473,0,0,3678.216688489849,2.7187087784394945e-4,21386884499.23644,20330601393.786987,3009641,317886994.47717,5.633085146936946e-4,6772.118489003819,4299074.853547915,11344,2769.7972741814747,2.0605444188343296,FALSE
0x6B147436d6297c9523D7C7C190E49B0756CDA9A1,2021-03-12T23:30:17Z,2,0.007197095726602587,4.072560578997246e-6,Tokenlon,Basic Attention Token,LON,BAT,18,18,9.99999999967719e-4,1003008726.2109145,9.999000000000033,1002908726.2109145,9.970002990357205e-13,1003008726243.2926,55862204.32004183,272313120.69462866,37282,2877132.398368657,0.004072560579128713,6582044998707424,0,139,4152494115075638.5,0,FALSE
0xfD267779899B24aaFB402e26a7B348e28238c2e6,2021-03-12T23:43:53Z,1,3186.968790694631,1.8027115829133107,Tether USD,decentral.games,USDT,$DG,6,18,1595.380587,5.47,0,0,291.66007074954297,0.0034286489660037465,18034301069.662704,16712897712.100681,3324946,272108414.293188,5.649330320903271e-4,433996.4833747125,38927818.04704092,8349,14293.817224619475,0.16477963819723204,FALSE
0x15e40192387FBbAf4f4Ca3B78072BfE5CC60Ce74,2021-03-13T02:08:16Z,2,1994055.3327972635,1145.6217543281662,USD//C,Kine Governance Token,USDC,KINE,6,18,995762.949437,251066.9708,4237.050563,1066.9708,3.9661248401735207,0.2521352807331827,21423293689.813885,20366682421.80412,3013411,319759254.969619,5.754075840929962e-4,1066.9708,4242.432034280235,2,251066.9708,0.0022815063062213165,FALSE
0x44EE37ba8c98493F2590811c197Ddd474C911D46,2021-03-13T03:13:55Z,0,0,0,RootKit ETH,RootKit,KETH,ROOT,18,18,0,0,0,0,0,0,0,0,0,0,0,447990.0918114573,31972077.854203034,13385,7048.732396876545,2.2933779673754118,FALSE
0xaCbA4b606e90401b05830F2614DeE3AfE325C972,2021-03-13T07:08:06Z,1,265643.4071853702,150,Wrapped MoonCatsRescue,Wrapped Ether,WMCR,WETH,18,18,26000,150,0,0,173.33333333333334,0.0057692307692307696,0,0,1,26000,0,166773037.9527117,107664678658.8106,30856199,1131601.218560425,1,FALSE
0xe2d8D57fBa2F07F7D412A423B4BFAcB1f02FEA1A,2021-03-13T07:52:09Z,1,266389.4395524161,150,Polkafoundry.com,Wrapped Ether,PKF,WETH,18,18,6000000,150,0,0,40000,2.5e-5,0,0,1,6000000,0,166787574.12745258,107689264124.84053,30860647,1131508.3089813122,1,FALSE
0x792DFA80E3e04e53D549f406E8AA3158FD1FA948,2021-03-13T08:33:16Z,1,268363.0345543731,150,Lepricon.io,Wrapped Ether,L3P,WETH,18,18,15000000,150,0,0,100000,1e-5,0,0,1,15000000,0,166802356.23662823,107714834974.86053,30865064,1131289.6448939007,1,FALSE
0x8F190eDeFBB2A597572bf21f3F73469636Aa59b1,2021-03-13T08:42:33Z,2,1454.9905003882916,0.8151266054517389,KEEP Token,Tether USD,KEEP,USDT,18,6,1283.932108691746,724.145844,1014.0209271721743,320.081358,1.7730297278233718,0.5640063357694697,343639489.2913614,114794102.51683937,35149,10778026.81496788,3.1910245732922064e-4,18071532069.699833,16749598274.76173,3330012,275528007.052277,5.597406711790476e-4,FALSE
0x6655c26EF8b5ccdA606F8aD69a5B0B21389A6B69,2021-03-13T08:54:29Z,1,232149.6626989054,130,BCUG Vault,Wrapped Ether,BCUG,WETH,18,18,192833,130,0,0,1483.3307692307692,6.741584687268258e-4,0,0,1,192833,0,166809359.75492495,107726857285.61584,30867377,1131370.9287303002,1,FALSE
0x6512fA580A36AAb4629c326f0afDe5677225C3BB,2021-03-13T09:50:16Z,4,108781.66407230498,60.97944134327235,Insured Finance NFT Vault,Wrapped Ether,IFNFT,WETH,18,18,47564.156834762114,30.489720671636174,2469.0798222369194,1.510279328363825,1560.0063164570038,6.410230455163427e-4,2469.0798222369194,0,4,47564.156834762114,6.410230455163427e-4,166826155.05342644,107755355762.29333,30873146,1132240.5525067344,1,FALSE
0x1954B2E0f96e3cf64f754e7Abf2834630385AB5D,2021-03-13T11:55:39Z,2,3365.9141240803096,1.79837,Cosmo Token,Wrapped Ether,COSMO,WETH,18,18,66702.40674624172,1.79837,83297.59325375828,1,37090.48012713831,2.6961096124186364e-5,83297.59325375828,0,2,66702.40674624172,0,166889942.3700153,107869188641.3654,30886837,1122374.0768826571,1,FALSE
0xe9a7AC0Cc3b76ee88fC0c2900E006F33fBEcbde6,2021-03-13T12:03:55Z,2,2070.352335287488,1.108442088756572,Cosmo Token,Tether USD,COSMO,USDT,18,6,103012.43661235854,2071.220223,46987.56338764147,650.150081,49.73514427314402,0.020106506467700746,179071.81049246015,0,6,214903.31628282278,0,18093819780.347294,16771654116.231907,3332427,278280378.765631,5.351225726986492e-4,FALSE
0xF892f5671ffD78a58274c1d69e367E8e1A1A17F8,2021-03-13T13:17:14Z,1,1000.6712621188163,0.5344084153694194,Dai Stablecoin,Alchemix USD,DAI,alUSD,18,18,1000,1000,0,0,1,1,11934715556.241905,11860229700.83748,1761102,137230341.3501596,5.34341302629481e-4,0,0,1,1000,0,FALSE
0x8753617B51B53289803164ECa74E50b98Fa70bc7,2021-03-13T13:25:12Z,1,187.2874279474715,0.1,Wrapped Ether,OuroSwapToken,WETH,OST,18,18,0.1,100000000,0,0,1e-9,1000000000,166928540.72122493,107939866332.43993,30896310,1122469.5954966792,1,0,0,1,100000000,0,FALSE
0x79Af042BBe767E95C01746CEFFF1fd572E0016c6,2021-03-13T13:35:03Z,1,375.0194719375023,0.2,Deia,Wrapped Ether,DEIA,WETH,18,18,200,0.2,0,0,1000,0.001,0,0,1,200,0,166931950.02331877,107946039380.06155,30897458,1122732.048013736,1,FALSE
0xA13A18d9B51BB37F837e14547506EC8e200eFfB9,2021-03-13T13:35:05Z,1,375.0049935076836,0.2,Wrapped Ether,Play,WETH,PLAY,18,4,0.2,45000,0,0,4.444444444444444e-6,225000,166931950.02331877,107946039380.06155,30897458,1122732.048013736,1,0,0,1,45000,0,FALSE
0x6183802d83d8A6E256491585e24288461Ca00b59,2021-03-13T13:56:42Z,1,2387.117123341407,1.26999,koge.finance,Wrapped Ether,KOGE,WETH,9,18,49049049049.04905,1.26999,0,0,38621602570.925,2.5892245102040817e-11,0,0,1,49049049049.04905,0,166938047.52675307,107957090611.88069,30899706,1120674.4650521097,1,FALSE
0x31C507636a4cAB752A8A069B865099924BD5F1a9,2021-03-13T13:56:59Z,4,42305.4620049922,22.4781031509385,Wrapped Ether,Wrapped Moon Cats,WETH,MCAT20,18,18,11.23905157546925,1071.821394323436,1.5109484245307494,165.4700265381999,0.010485936962066017,95.3658222071719,166938348.48886764,107957654551.01286,30899778,1120661.6628743703,1,165.4700265381999,0,4,1071.821394323436,0.010485936962066017,FALSE
0x6AaC2cE44d5E7F1EDa3fB3f0A555D2a04239863F,2021-03-13T15:51:54Z,1,8623.75285412665,4.615476212637617,Penguin Party Fish,DeFi Selection,🐟,DeFi,18,18,253,0.5,0,0,506,0.001976284584980237,722996.2506160544,0,7792,5136.566388873159,0.018242988982757377,0,0,1,0.5,0,FALSE
0x22583bF69f38A832131b10F044FDf4884d106b8F,2021-03-13T16:09:04Z,1,8995.906263940004,4.77,Wrapped Ether,DeFi Selection,WETH,DeFi,18,18,4.77,0.5,0,0,9.54,0.10482180293501048,167005822.18482405,108061498068.29828,30915330,1123352.3611368535,1,0,0,2,1,0,FALSE
0x252430867cC8C342F4C7B03B2C3c0D75D966f83D,2021-03-13T16:27:36Z,1,150283.62308482456,80,Wrapped Ether,Kine Protocol,WETH,KINE,18,18,80,600000,0,0,1.3333333333333334e-4,7500,167013355.82229254,108075163007.77336,30917408,1123856.9186411845,1,0,0,1,600000,0,FALSE
0x48616D7eCBf2A439Cadd4801FBD643aD2e9d4EE6,2021-03-13T16:33:28Z,7,857900.7956162229,457.09003234577904,Zeus,Wrapped Ether,ZUZ,WETH,18,18,147680.26532593003,228.54501617288952,2332.9693630260113,3.564983827110489,646.1758291601205,0.0015475663973686068,2332.9693630260113,6691.267764626916,7,147680.26532593003,0.0015475663973686068,167015804.46386436,108079621705.51147,30917973,1124212.2925001848,1,FALSE
0x5dCD83646FdBb68d2529E41057574d6faA70582C,2021-03-13T21:13:17Z,3,3813.026419588297,1.9803154858423335,Rarible,Wrapped Ether,RARI,WETH,18,18,1.5172308462694042,1.9803154858423335,1.5127240861291937,1.0196845141576665,0.7661561287160491,1.3052169949692036,1.5127240861291937,0,3,1.5172308462694042,0,167131854.42012426,108291864514.3526,30950803,1120425.595505719,1,FALSE
0x81ec6e89fd4e45C90CE77c9abbea3629F649C4E9,2021-03-13T21:32:21Z,1,7643.969212195569,4.003971473632155,Penguin Party Fish,BOND,🐟,BOND,18,8,102.603,51206.37386385,0,0,0.002003715402164696,499.0728717859127,728335.2483955608,0,7889,5082.779679961095,0.019412414099674695,3568338409.921351,58196110.51810409,30082,19165067.21496683,3.9250710016877295e-5,FALSE
0xC31e6b91C5B431dFEAc2fe89a9fE48071F63D4A3,2021-03-13T21:34:15Z,1,4530.4617951345335,2.374903052660567,Penguin Party Fish,Lead Token,🐟,XPb,18,18,60,2352.131830521867,0,0,0.025508774304834697,39.20219717536445,728352.1039224163,0,7891,5125.92415310554,0.019627326594422328,17082930.13182574,15827681.843419963,5518,755300.8040138541,5.090120551319568e-4,FALSE
0xB71e6a2606BA88496471c4Ca848b56Eb2A37fE07,2021-03-13T22:45:53Z,2,5688.739436090862,2.977950369757485,XIO Network,Flashstake,XIO,FLASH,18,18,8600.98739507634,1695.944192521878,5967.849805874582,695.944192521878,5.071503787094919,0.19718017416148365,128305040.84143007,41731848.74187727,34262,9427963.334893603,2.005423562268855e-4,2264650.1239869194,155507.08332551233,960,105048.94293160923,7.373967503035644e-4,FALSE
0x45f47373d672bb1297394aAe27F00eb3c5c93d92,2021-03-13T23:54:59Z,1,1.9295110919221388,0.001,Underbite Dental,Wrapped Ether,BITE,WETH,2,18,1.04,0.001,0,0,1040,9.615384615384616e-4,0,0,1,1.04,0,167192458.40117708,108403360521.7057,30970341,1120391.5041001036,1,FALSE
0xb493B383791430383c75c6A4518eF4d0588744c4,2021-03-14T01:32:37Z,1,400.765668175575,0.21106176387932635,Dai Stablecoin,Uquid Coin,DAI,UQC,18,18,400,33.685,0,0,11.87472168621048,0.0842125,11956813187.230404,11882207928.56763,1762819,137880304.95892277,5.276544096983159e-4,26243.732472677177,0,358,9492.13190544941,0,FALSE
0x69c4E64F3c5b11752bFb3D6Fa864194B9fAC117A,2021-03-14T03:14:00Z,1,4606.391730209391,2.418704731768086,Aave interest bearing WETH,Penguin Party Fish,aWETH,🐟,18,18,2.5,150,0,0,0.016666666666666666,60,1e-15,0,4,2.5,0,731491.1604542074,0,7954,5852.76292991343,0.01612469821178724,FALSE
0x13bd5d5f9149e18312Fb5ACBB3f066ba27DE8173,2021-03-14T03:49:47Z,1,458511.64262763446,240,Blockchain Cuties Universe,Wrapped Ether,BCUG,WETH,18,18,200000,240,0,0,833.3333333333334,0.0012,0,0,1,200000,0,167263040.6637404,108532732655.56055,30993787,1123805.64114072,1,FALSE
0x635133914Fad801B66c92476DA4440f11bF8694C,2021-03-14T04:04:05Z,2,925173.7497592398,484.82,InsurAce,Wrapped Ether,INSUR,WETH,18,18,297026.30873401323,242.41,2973.6912659867708,2.41,1225.3055102265305,8.161229927180555e-4,2973.6912659867708,4598.961958912108,2,297026.30873401323,8.161229927180555e-4,167268008.70564273,108541921688.58455,30995362,1124274.7410235791,1,FALSE
0xC17e5C9FB11AB3DE5bb2B02a5CbA8786826Ec6F3,2021-03-14T05:25:50Z,1,436361.04609807924,230,Konomi Network,Wrapped Ether,KONO,WETH,18,18,2300000,230,0,0,10000,1e-4,0,0,1,2300000,0,167297741.76906592,108596439751.4984,31004802,1125827.6656295315,1,FALSE
0xd080F42623a79712aa4738a746a7dDDB36c173A9,2021-03-14T05:49:08Z,1,492443.13119079033,260,Wrapped Ether,Blockchain Cuties Universe,WETH,BCUG,18,18,260,500000,0,0,5.2e-4,1923.076923076923,167305067.09248808,108609598066.71768,31007433,1126391.4122132019,1,0,0,1,500000,0,FALSE
0x1Db550D4785FD5df2d8a16C006Cd15b42DC5b9F2,2021-03-14T06:28:52Z,1,472.0372711407503,0.25,Lucky Finance,Wrapped Ether,LUCKY,WETH,18,18,19500,0.25,0,0,78000,1.282051282051282e-5,0,0,1,19500,0,167316811.63396674,108630760108.90947,31011713,1126778.587418336,1,FALSE
0xaf093727cc35f39526e299a171B899a2782A05Fb,2021-03-14T07:18:03Z,1,1138.3516298310392,0.601169,Penguin Party Crab,Wrapped Ether,🦀,WETH,18,18,2.521974043124666,0.601169,0,0,4.195116586391957,0.23837239785987877,4.882005143736063,0,34,8.758370053422382,0,167331425.99631462,108657076005.86713,31017220,1127219.4679225015,1,FALSE
0xA1546c206A537f8D9E0c2a0c348ad4492A167090,2021-03-14T07:27:06Z,2,3785.4398794529584,2,Shih Tzu,Wrapped Ether,Tzu,WETH,18,18,50075112669.0035,2,49924887330.9965,1,25037556334.50175,3.994e-11,49924887330.9965,0,2,50075112669.0035,0,167334422.08359388,108662491364.08986,31018257,1127291.712463381,1,FALSE
0x8f887b23f3F1954D7cF0774dD04e056f7a08b107,2021-03-14T09:21:16Z,2,929050.6991482802,488.6,PolkaFoundry,Wrapped Ether,PKF,WETH,18,18,4479974.587278657,244.3,80025.41272134305,4.3,18338.004859920824,5.4531559329312863e-5,80025.41272134305,8176.254617964808,2,4479974.587278657,5.4531559329312863e-5,167386654.03736132,108750341139.44612,31033501,1126000.4079177252,1,FALSE
0x2dDc11aAf17aD1841C5f5fa4Cf98e61871C8669a,2021-03-14T11:33:07Z,1,185.89336546033903,0.1,Wrapped Ether,MoonCatRescueStone,WETH,MCRS,18,18,0.1,500,0,0,2e-4,5000,167435106.07010826,108834138422.85722,31049537,1128227.6094860772,1,0,0,1,500,0,FALSE
0x6d2Ebc54D04BAdD3DE3F1eA6fDecb779546E0D7b,2021-03-14T11:33:51Z,1,185965.3425458887,100,Wrapped Ether,Cere.Network,WETH,CERE,18,18,100,2500000,0,0,4e-5,25000,167435728.71520516,108835269235.74585,31049715,1128179.9119261224,1,0,0,1,2500000,0,FALSE
0x8823185F18d27D85b9fDF021451aD4BbF2c5ad83,2021-03-14T12:09:19Z,1,374990.9215459027,200,Xend.Finance,Wrapped Ether,XEND,WETH,18,18,1250000,200,0,0,6250,1.6e-4,0,0,1,1250000,0,167449619.51042256,108859753207.31009,31054193,1127630.8350185808,1,FALSE
0xd2110e16E5649E5f3aDd85c6F4C888D4c71Ffc28,2021-03-14T15:21:29Z,1,0,0,Cosmo Token,CosmoMasks Power,COSMO,CMP,18,18,183000,3660.0555555555557,0,0,49.99924105584311,0.020000303582270795,581503.4697673668,0,30,433184.5181070936,0,0,0,1,3660.0555555555557,0,FALSE
0x67974BcFfcB429a242fb07C1B0DF39B07BF60D50,2021-03-14T17:24:21Z,1,371.0050184578569,0.2,Blockchain Cuties Universe,Wrapped Ether,BCUG,WETH,18,18,480,0.2,0,0,2400,4.166666666666667e-4,0,0,1,480,0,167585738.70413178,109085116848.29851,31091800,1138649.3357042791,1,FALSE
0x0fBf9EA7283bebf0D64552f151C311631f484355,2021-03-14T18:26:49Z,1,91389.3868925057,49,DEFLA,Wrapped Ether,DEFLA,WETH,9,18,170000,49,0,0,3469.387755102041,2.8823529411764703e-4,0,0,1,170000,0,167613641.11635235,109134766651.77777,31099647,1139666.268667589,1,FALSE
0x68C798AdC40B20D38D482BdecfE8320ed9278936,2021-03-14T18:33:54Z,1,12133.941950675055,6.493336061158703,Ultimate DeFi 2021,DEXTF Token,XTF.UUUAAA,DEXTF,18,18,110.7,6531.395979,0,0,0.016948903474223117,59.00086701897019,0,0,1,110.7,0,69598225.29682808,45779459.93460968,11721,2412862.4370297506,9.941727744017252e-4,FALSE
0xb92813B0cE9F96f870B864F3Cb7024cd7051F794,2021-03-14T18:53:39Z,1,7482.759400722749,4,Wrapped Ether,Penky,WETH,PENKY,18,18,4,2000,0,0,0.002,500,167622615.78032342,109150813788.64792,31102520,1138734.0121279967,1,0,0,1,2000,0,FALSE
0xFFf7e0b1eDfc639C5f09a25710942A1cca8FD957,2021-03-14T19:20:46Z,1,700.4508135699156,0.37435579192995405,Alpha Olympus,Dai Stablecoin,alphaOHM,DAI,9,18,138.5041551,700,0,0,0.1978630787142857,5.054000000899612,0,0,1,138.5041551,0,11981992734.272781,11907249681.830015,1765202,138530468.64164457,5.362178651709758e-4,FALSE
0xF91c12DAe1313d0bE5d7A27aa559B1171cC1EaC5,2021-03-14T20:19:09Z,2,21273.003600130698,11.4,ETH 2x Flexible Leverage Index,Wrapped Ether,ETH2x-FLI,WETH,18,18,98.25078512904187,5.7,1.7492148709581206,0.1,17.23697984720033,0.058014803571428575,1.7492148709581206,0,2,98.25078512904187,0.058014803571428575,167652434.7051874,109203835284.1346,31112930,1140812.459154054,1,FALSE
0x0C2445BEc45c443c58f44f8e0a5796960E052D63,2021-03-14T21:47:26Z,10,1601914.7277452669,858.2355619199169,Wrapped Ether,VISOR,WETH,VISR,18,18,429.11778095995845,1596518.930595812,47.661980909128026,175425.2840568885,2.6878339663646464e-4,3720.4679028315195,167686379.04779285,109263578467.35263,31124368,1141449.2293440986,1,175425.2840568885,88957.78244844236,10,1596518.930595812,2.6878339663646464e-4,FALSE
0x03E10550938E923174fc629472cac5776C423118,2021-03-14T21:48:46Z,0,0,0,Ludus,Wrapped Ether,LUDUS,WETH,18,18,0,0,0,0,0,0,0,0,0,0,0,167686575.62620714,109263928231.89163,31124492,1141419.1209964864,1,FALSE
0x96977cDe397EE7acf7876D6be0F13bBF2BC6bbF5,2021-03-14T22:11:58Z,0,0,0,Wrapped Ether,FEAST.finance,WETH,FEAST,18,9,0,0,0,0,0,0,167699003.76096627,109286270658.3866,31128006,1141835.717310687,1,0,0,0,0,0,FALSE
0x0d743D4fb3D916Fde10366a97Df3de088505C2f9,2021-03-15T01:04:35Z,1,815.8145866306959,0.4349080289146306,DomainToken For 0xa40c97db3a6d27c4d3cef99329df35fd7bb3e6c763fd9bbb450bbf917b5391eb,Butterfly Protocol Governance Token,a40c97db,BFLY,18,18,100000,1000,0,0,100,0.01,0,0,1,100000,0,55359599.65777923,65766314.925613545,16815,428780.13950662536,4.24803462065146e-4,FALSE
0x9Eaa644489a728F7923DA985df1DBEcF9A2ebE17,2021-03-15T01:06:00Z,0,0,0,Ludus,Wrapped Ether,LUDUS,WETH,18,18,0,0,0,0,0,0,0,0,0,0,0,167770033.84610525,109413656983.36967,31150414,1144096.0834670388,1,FALSE
0x01663351a8E9D8FAA015456D41DC19db760e2e71,2021-03-15T02:51:49Z,1,1883.877129265243,1,Wrapped Ether,Non-Infinite Cosmic Optimism,WETH,NICO,18,18,1,2000,0,0,5e-4,2000,167805827.0707966,109478477444.49077,31162434,1145201.1604304307,1,0,0,1,2000,0,FALSE
0xb8a52f6403FB94DC8325511D8BdFc7c77C0Fc3b8,2021-03-15T03:53:44Z,1,517567.8861528262,275.2186057551245,TOWER,SuperFarm,TOWER,SUPER,18,18,9134756,140000,0,0,65.24825714285714,0.015326079864640062,879227012.9561441,8019111.062422915,3183,70266268.48436455,1.4870074912730878e-5,268023697.8648318,339861013.23368454,52286,2112255.220413187,9.956007123257617e-4,FALSE
0x127146432d25686959d21F732A70274d0833031B,2021-03-15T04:52:35Z,1,971911.3000305761,521.9103028943135,DVD 2.0,Tether USD,DVD2,USDT,8,6,1052,974030,0,0,0.001080048869131341,925.884030418251,0,0,1,1052,0,18302122758.17671,16978032103.915642,3358385,282681879.221471,5.35884178033471e-4,FALSE
